"yearNumber","Time","dcAnnualHealthUS","dcOUDNoTxExcess","dcOUDTxExcess","dcMethadone","dcBuprenorphine","dcNaltrexone","dcOverdoseNonfatal","dcOverdoseFatal","dcNetProductivity","dcCM","dcTherapy","dcHubSpoke","dcED","dcTH","nRun"
5,2026,5624.20927418475,6554.10154375088,5242.93619148695,5500.0653412818,4718.41709364677,11677.7045923288,3775.57826663458,3077.56386439876,665807.17805327,3457.34458905041,4273.42285839723,35927.6131857963,475.501474075183,0,"974"
6,2027,5460.39735357743,6363.20538228241,5090.22931212325,5339.86926338039,4580.98746955997,11337.5772741057,3665.60996760639,2987.92608194054,646414.735974049,3356.64523208778,4148.95423145362,34881.1778502877,461.651916577847,0,"974"
7,2028,5301.35665395867,6177.8693031868,4941.9702059449,5184.33909066057,4447.56065005823,11007.3565768016,3558.84462874406,2900.89910868014,627587.122304901,3258.87886610464,4028.1109043239,33865.2212138715,448.205744250337,0,"974"
8,2029,5146.94820772686,5997.93136231728,4798.0293261601,5033.33892297143,4318.02004860022,10686.7539580598,3455.18895994569,2816.4069016312,609307.885732914,3163.96006417926,3910.78728575136,32878.8555474481,435.151208010036,0,"974"
9,2030,4997.03709488045,5823.23433234688,4658.28089918456,4886.73681841886,4192.25247436915,10375.4892796697,3354.55238829679,2734.37563265165,591561.054109625,3071.80588755268,3796.88085995278,31921.2189781049,422.476900980618,0,"974"
10,2031,4851.49232512665,5653.62556538532,4522.60281474229,4744.40467807657,4070.1480333681,10073.2905627861,3256.84697892892,2654.73362393364,574331.120494782,2982.33581315794,3686.29209704153,30991.4747360242,410.171748524871,0,"974"
0,2021,6520,7598,6078,8435.49854775821,7495.85090536857,14963.7768969222,4376.93,3567.74,771853,0,0,0,0,0,"975"
1,2022,6330.09708737864,7376.69902912621,5900.97087378641,8189.80441529923,7277.52515084327,14527.9387348759,4249.44660194175,3463.82524271845,749371.844660194,907.551312755076,1824.47647349909,10261.7330659256,207.127696596484,0,"975"
2,2023,6145.72532755208,7161.84371759827,5729.09793571496,7951.26642262061,7065.55839887696,14104.794888229,4125.6763125648,3362.93712885286,727545.480252616,1762.23555874772,3542.6727640759,19925.695273642,402.189702129095,0,"975"
3,2024,5966.7236189826,6953.24632776531,5562.2310055485,7719.67613846662,6859.76543580288,13693.9756196398,4005.51098307263,3264.98750374064,706354.835196714,2566.36246419571,5159.23218069306,29018.0028256922,585.71315844043,0,"975"
4,2025,5792.93555241029,6750.7245900634,5400.22427723156,7494.83120239477,6659.96644252706,13295.1219608153,3888.84561463362,3169.89078033072,685781.393394868,2491.61404290846,5008.96328222627,28172.8182773711,568.653551883912,0,"975"
5,2026,5624.20927418475,6554.10154375088,5242.93619148695,7276.53514795609,6465.98683740492,12907.8853988499,3775.57826663458,3077.56386439876,665807.17805327,2419.0427601053,4863.0711477925,27352.2507547292,552.090827071759,0,"975"
6,2027,5460.39735357743,6363.20538228241,5090.22931212325,7064.59723102533,6277.65712369409,12531.9275716989,3665.60996760639,2987.92608194054,646414.735974049,2348.58520398572,4721.42829882767,26555.5832570186,536.010511720155,0,"975"
7,2028,5301.35665395867,6177.8693031868,4941.9702059449,6858.83226313139,6094.81274145058,12166.9199725232,3558.84462874406,2900.89910868014,627587.122304901,2280.17980969488,4583.9109697356,25782.1196670084,520.398555068111,0,"975"
8,2029,5146.94820772686,5997.93136231728,4798.0293261601,6659.06044964212,5917.29392373842,11812.5436626439,3455.18895994569,2816.4069016312,609307.885732914,2213.76680552901,4450.3989997433,25031.1841427266,505.241315600108,0,"975"
9,2030,4997.03709488045,5823.23433234688,4658.28089918456,6465.10723266225,5744.94555702759,11468.4889928581,3354.55238829679,2734.37563265165,591561.054109625,2149.28816070777,4320.77572790612,24302.120526919,490.525549126318,0,"975"
10,2031,4851.49232512665,5653.62556538532,4522.60281474229,6276.80313850704,5577.61704565786,11134.455332872,3256.84697892892,2654.73362393364,574331.120494782,2086.68753466774,4194.92789117099,23594.2917737078,476.238397210018,0,"975"
0,2021,6520,7598,6078,8924.48090921878,6263.59085016302,13923.0858655046,4376.93,3567.74,771853,0,0,0,0,0,"976"
1,2022,6330.09708737864,7376.69902912621,5900.97087378641,8664.54457205707,6081.15616520681,13517.5590927229,4249.44660194175,3463.82524271845,749371.844660194,1245.17582043995,1808.51124183872,9617.08878390265,179.581074504224,0,"976"
2,2023,6145.72532755208,7161.84371759827,5729.09793571496,8412.17919617191,5904.03511185128,13123.8437793426,4125.6763125648,3362.93712885286,727545.480252616,2417.81712706786,3511.67231424993,18673.9588036945,348.701115542182,0,"976"
3,2024,5966.7236189826,6953.24632776531,5562.2310055485,8167.16426812807,5732.07292412745,12741.5959022744,4005.51098307263,3264.98750374064,706354.835196714,3521.09290349688,5114.08589453874,27195.0856364482,507.817158556576,0,"976"
4,2025,5792.93555241029,6750.7245900634,5400.22427723156,7929.28569721172,5565.11934381306,12370.4814585188,3888.84561463362,3169.89078033072,685781.393394868,3418.53679951154,4965.13193644538,26402.995763542,493.026367530657,0,"976"
5,2026,5624.20927418475,6554.10154375088,5242.93619148695,7698.33562836089,5403.02848913889,12010.1761733192,3775.57826663458,3077.56386439876,665807.17805327,3318.96776651606,4820.51644315085,25633.9764694582,478.666376243356,0,"976"
6,2027,5460.39735357743,6363.20538228241,5090.22931212325,7474.11226054455,5245.65872731931,11660.3652168148,3665.60996760639,2987.92608194054,646414.735974049,3222.29880244277,4680.11305160277,24887.3557955905,464.724637129472,0,"976"
7,2028,5301.35665395867,6177.8693031868,4941.9702059449,7256.4196704316,5092.87255079545,11320.7429289464,3558.84462874406,2900.89910868014,627587.122304901,3128.44543926483,4543.79907922599,24162.4813549423,451.188968086866,0,"976"
8,2029,5146.94820772686,5997.93136231728,4798.0293261601,7045.06764119573,4944.53645708296,10991.0125523751,3455.18895994569,2816.4069016312,609307.885732914,3037.32566918915,4411.45541672426,23458.7197620799,438.047541831908,0,"976"
9,2030,4997.03709488045,5823.23433234688,4658.28089918456,6839.87149630653,4800.52083211938,10670.8859731798,3354.55238829679,2734.37563265165,591561.054109625,2948.85987299918,4282.96642400414,22775.4560796892,425.28887556496,0,"976"
10,2031,4851.49232512665,5653.62556538532,4522.60281474229,6640.65193816168,4660.69983700911,10360.0834691066,3256.84697892892,2654.73362393364,574331.120494782,2862.97075048464,4158.21982913023,22112.0932812516,412.901820936854,0,"976"
0,2021,6520,7598,6078,7033.71744546364,7483.903815347,19157.8940857819,4376.93,3567.74,771853,0,0,0,0,0,"977"
1,2022,6330.09708737864,7376.69902912621,5900.97087378641,6828.85188879965,7265.92603431748,18599.897170662,4249.44660194175,3463.82524271845,749371.844660194,1191.58318177232,1811.22933129228,9965.94075687074,162.691546346383,0,"977"
2,2023,6145.72532755208,7161.84371759827,5729.09793571496,6629.95329009675,7054.29712069658,18058.1525928758,4125.6763125648,3362.93712885286,727545.480252616,2313.75375101421,3516.9501578491,19351.3412754772,315.905915235696,0,"977"
3,2024,5966.7236189826,6953.24632776531,5562.2310055485,6436.84785446286,6848.8321560161,17532.1869833745,4005.51098307263,3264.98750374064,706354.835196714,3369.54429759351,5121.77207453752,28181.5649642871,460.057158110237,0,"977"
4,2025,5792.93555241029,6750.7245900634,5400.22427723156,6249.36684899307,6649.35160778262,17021.5407605578,3888.84561463362,3169.89078033072,685781.393394868,3271.40223067331,4972.5942471238,27360.7426837739,446.657435058482,0,"977"
5,2026,5624.20927418475,6554.10154375088,5242.93619148695,6067.34645533308,6455.68117260448,16525.7677286969,3775.57826663458,3077.56386439876,665807.17805327,3176.11867055661,4827.76140497457,26563.8278483242,433.64799520241,0,"977"
6,2027,5460.39735357743,6363.20538228241,5090.22931212325,5890.62762653697,6267.65162388785,16044.4346880552,3665.60996760639,2987.92608194054,646414.735974049,3083.6103597637,4687.14699512094,25790.1241245866,421.017471070301,0,"977"
7,2028,5301.35665395867,6177.8693031868,4941.9702059449,5719.05594809414,6085.09866396879,15577.1210563643,3558.84462874406,2900.89910868014,627587.122304901,2993.79646579,4550.62815060285,25038.9554607637,408.754826281846,0,"977"
8,2029,5146.94820772686,5997.93136231728,4798.0293261601,5552.48150300402,5907.86278055222,15123.4185013245,3455.18895994569,2816.4069016312,609307.885732914,2906.59851047573,4418.08558310957,24309.6654958871,396.849345904704,0,"977"
9,2030,4997.03709488045,5823.23433234688,4658.28089918456,5390.7587407806,5735.78910733225,14682.9305838102,3354.55238829679,2734.37563265165,591561.054109625,2821.94030143274,4289.40347874715,23601.6169862981,385.290627091946,0,"977"
10,2031,4851.49232512665,5653.62556538532,4522.60281474229,5233.74635027243,5568.72728867209,14255.2724114663,3256.84697892892,2654.73362393364,574331.120494782,2739.74786546868,4164.46939684189,22914.1912488331,374.068569992181,0,"977"
0,2021,6520,7598,6078,5760.29963241261,5077.25375700393,18302.3619243822,4376.93,3567.74,771853,0,0,0,0,0,"978"
1,2022,6330.09708737864,7376.69902912621,5900.97087378641,5592.5239149637,4929.37257961546,17769.2834217303,4249.44660194175,3463.82524271845,749371.844660194,1197.75304599872,1302.61995928425,12213.6786425647,180.449185136802,0,"978"
2,2023,6145.72532755208,7161.84371759827,5729.09793571496,5429.6348688968,4785.79862098589,17251.731477408,4125.6763125648,3362.93712885286,727545.480252616,2325.73406990042,2529.35914424127,23715.880859349,350.386767255926,0,"978"
3,2024,5966.7236189826,6953.24632776531,5562.2310055485,5271.49016397748,4646.40642814164,16749.2538615612,4005.51098307263,3264.98750374064,706354.835196714,3386.99136393265,3683.53273433194,34537.6905718675,510.271991149407,0,"978"
4,2025,5792.93555241029,6750.7245900634,5400.22427723156,5117.95161551211,4511.07420207926,16261.4115160788,3888.84561463362,3169.89078033072,685781.393394868,3288.3411300317,3576.24537313781,33531.7384192888,495.409700145056,0,"978"
5,2026,5624.20927418475,6554.10154375088,5242.93619148695,4968.88506360399,4379.68369133909,15787.7781709503,3775.57826663458,3077.56386439876,665807.17805327,3192.56420391427,3472.08288654156,32555.0858439697,480.980291402967,0,"978"
6,2027,5460.39735357743,6363.20538228241,5090.22931212325,4824.16025592621,4252.12008867873,15327.9399717964,3665.60996760639,2987.92608194054,646414.735974049,3099.57689700414,3370.95425877822,31606.8794601648,466.971156701909,0,"978"
7,2028,5301.35665395867,6177.8693031868,4941.9702059449,4683.65073390894,4128.27193075604,14881.4951182489,3558.84462874406,2900.89910868014,627587.122304901,3009.29795825645,3272.77112502739,30686.2907380241,453.370055050397,0,"978"
8,2029,5146.94820772686,5997.93136231728,4798.0293261601,4547.23372224169,4008.03100073402,14448.053512863,3455.18895994569,2816.4069016312,609307.885732914,2921.6485031616,3177.44769420135,29792.515279635,440.165101990677,0,"978"
9,2030,4997.03709488045,5823.23433234688,4658.28089918456,4414.79002159387,3891.29223372235,14027.2364202554,3354.55238829679,2734.37563265165,591561.054109625,2836.55194481709,3084.9006739819,28924.7721161505,427.34475921425,0,"978"
10,2031,4851.49232512665,5653.62556538532,4522.60281474229,4286.20390446007,3777.95362497316,13618.6761361703,3256.84697892892,2654.73362393364,574331.120494782,2753.93392700688,2995.04919804068,28082.3030253888,414.897824479854,0,"978"
0,2021,6520,7598,6078,7751.62620508485,6571.1383346119,19024.9719975051,4376.93,3567.74,771853,0,0,0,0,0,"979"
1,2022,6330.09708737864,7376.69902912621,5900.97087378641,7525.85068454839,6379.74595593388,18470.8465995195,4249.44660194175,3463.82524271845,749371.844660194,1273.13775253824,1112.68886073619,12439.5434673125,199.105283922868,0,"979"
2,2023,6145.72532755208,7161.84371759827,5729.09793571496,7306.65115004698,6193.92811255717,17932.8607762325,4125.6763125648,3362.93712885286,727545.480252616,2472.11214085096,2160.56089463338,24154.4533345874,386.612201791978,0,"979"
3,2024,5966.7236189826,6953.24632776531,5562.2310055485,7093.83606800678,6013.52243937589,17410.5444429442,4005.51098307263,3264.98750374064,706354.835196714,3600.16331191887,3146.44790480589,35176.3883513409,563.027478337831,0,"979"
4,2025,5792.93555241029,6750.7245900634,5400.22427723156,6887.21948350173,5838.37130036494,16903.4412067419,3888.84561463362,3169.89078033072,685781.393394868,3495.304186329,3054.80379107368,34151.8333508164,546.628619745467,0,"979"
5,2026,5624.20927418475,6554.10154375088,5242.93619148695,6686.62085776867,5668.32165083975,16411.1079677106,3775.57826663458,3077.56386439876,665807.17805327,3393.49921002815,2965.82892337251,33157.1197580742,530.707397811133,0,"979"
6,2027,5460.39735357743,6363.20538228241,5090.22931212325,6491.86491045502,5503.22490372791,15933.1145317579,3665.60996760639,2987.92608194054,646414.735974049,3294.6594272118,2879.44555667234,32191.3784058972,515.249900787508,0,"979"
7,2028,5301.35665395867,6177.8693031868,4941.9702059449,6302.78146646118,5342.93679973583,15469.0432347164,3558.84462874406,2900.89910868014,627587.122304901,3198.69847302116,2795.57821036149,31253.7654426187,500.242622123794,0,"979"
8,2029,5146.94820772686,5997.93136231728,4798.0293261601,6119.20530724387,5187.31728129693,15018.4885773945,3455.18895994569,2816.4069016312,609307.885732914,3105.5324980788,2714.15360229271,30343.4615947754,485.672448663878,0,"979"
9,2030,4997.03709488045,5823.23433234688,4658.28089918456,5940.97602645035,5036.23037019119,14581.0568712568,3354.55238829679,2734.37563265165,591561.054109625,3015.08009522214,2635.1005847502,29459.6714512383,471.526649188231,0,"979"
10,2031,4851.49232512665,5653.62556538532,4522.60281474229,5767.93788975763,4889.54404872931,14156.3658944241,3256.84697892892,2654.73362393364,574331.120494782,2927.26222837101,2558.35008228175,28601.6227681925,457.792863289545,0,"979"
0,2021,6520,7598,6078,7697.84373026108,5469.70641324879,19587.0517290302,4376.93,3567.74,771853,0,0,0,0,0,"980"
1,2022,6330.09708737864,7376.69902912621,5900.97087378641,7473.63468957387,5310.3945759697,19016.5550767284,4249.44660194175,3463.82524271845,749371.844660194,1290.99243349346,1294.35440139999,11364.9647681325,158.527808302887,0,"980"
2,2023,6145.72532755208,7161.84371759827,5729.09793571496,7255.95600929502,5155.72288929097,18462.6748317751,4125.6763125648,3362.93712885286,727545.480252616,2506.78142425914,2513.30951728153,22067.8927536554,307.820986995897,0,"980"
3,2024,5966.7236189826,6953.24632776531,5562.2310055485,7044.61748475244,5005.55620319511,17924.9270211409,4005.51098307263,3264.98750374064,706354.835196714,3650.6525596007,3660.15949118669,32137.7078936729,448.282990770723,0,"980"
4,2025,5792.93555241029,6750.7245900634,5400.22427723156,6839.43445121596,4859.76330407293,17402.8417680979,3888.84561463362,3169.89078033072,685781.393394868,3544.32287339873,3553.55290406475,31201.6581491969,435.22620463177,0,"980"
5,2026,5624.20927418475,6554.10154375088,5242.93619148695,6640.22762253977,4718.2168000708,16895.9628816485,3775.57826663458,3077.56386439876,665807.17805327,3441.09016834829,3450.05136316966,30292.8719895116,422.549713234728,0,"980"
6,2027,5460.39735357743,6363.20538228241,5090.22931212325,6446.82293450463,4580.79300977748,16403.8474579111,3665.60996760639,2987.92608194054,646414.735974049,3340.86424111484,3349.56443026181,29410.5553296229,410.242440033717,0,"980"
7,2028,5301.35665395867,6177.8693031868,4941.9702059449,6259.05139272294,4447.37185415289,15926.0654931176,3558.84462874406,2900.89910868014,627587.122304901,3243.55751564548,3252.00430122505,28553.9372132261,398.293631100696,0,"980"
8,2029,5146.94820772686,5997.93136231728,4798.0293261601,6076.74892497373,4317.83675160475,15462.1995078812,3455.18895994569,2816.4069016312,609307.885732914,3149.08496664609,3157.28572934471,27722.2691390545,386.692845728831,0,"980"
9,2030,4997.03709488045,5823.23433234688,4658.28089918456,5899.75623783857,4192.07451612111,15011.8441824089,3354.55238829679,2734.37563265165,591561.054109625,3057.36404528747,3065.32595082011,26914.824406849,375.429947309545,0,"980"
10,2031,4851.49232512665,5653.62556538532,4522.60281474229,5727.91867751318,4069.97525837001,14574.6060023388,3256.84697892892,2654.73362393364,574331.120494782,2968.31460707521,2976.04461244671,26130.8974823777,364.495094475286,0,"980"
0,2021,6520,7598,6078,7040.80052787717,6861.47572645568,19562.1766297431,4376.93,3567.74,771853,0,0,0,0,0,"981"
1,2022,6330.09708737864,7376.69902912621,5900.97087378641,6835.72866784192,6661.62691888901,18992.4044948962,4249.44660194175,3463.82524271845,749371.844660194,1128.89097551484,1406.65396809515,8663.02671898073,192.86129646717,0,"981"
